"inchi","maccs_1","maccs_2","maccs_3","maccs_4","maccs_5","maccs_6","maccs_7","maccs_8","maccs_9","maccs_10","maccs_11","maccs_12","maccs_13","maccs_14","maccs_15","maccs_16","maccs_17","maccs_18","maccs_19","maccs_20","maccs_21","maccs_22","maccs_23","maccs_24","maccs_25","maccs_26","maccs_27","maccs_28","maccs_29","maccs_30","maccs_31","maccs_32","maccs_33","maccs_34","maccs_35","maccs_36","maccs_37","maccs_38","maccs_39","maccs_40","maccs_41","maccs_42","maccs_43","maccs_44","maccs_45","maccs_46","maccs_47","maccs_48","maccs_49","maccs_50","maccs_51","maccs_52","maccs_53","maccs_54","maccs_55","maccs_56","maccs_57","maccs_58","maccs_59","maccs_60","maccs_61","maccs_62","maccs_63","maccs_64","maccs_65","maccs_66","maccs_67","maccs_68","maccs_69","maccs_70","maccs_71","maccs_72","maccs_73","maccs_74","maccs_75","maccs_76","maccs_77","maccs_78","maccs_79","maccs_80","maccs_81","maccs_82","maccs_83","maccs_84","maccs_85","maccs_86","maccs_87","maccs_88","maccs_89","maccs_90","maccs_91","maccs_92","maccs_93","maccs_94","maccs_95","maccs_96","maccs_97","maccs_98","maccs_99","maccs_100","maccs_101","maccs_102","maccs_103","maccs_104","maccs_105","maccs_106","maccs_107","maccs_108","maccs_109","maccs_110","maccs_111","maccs_112","maccs_113","maccs_114","maccs_115","maccs_116","maccs_117","maccs_118","maccs_119","maccs_120","maccs_121","maccs_122","maccs_123","maccs_124","maccs_125","maccs_126","maccs_127","maccs_128","maccs_129","maccs_130","maccs_131","maccs_132","maccs_133","maccs_134","maccs_135","maccs_136","maccs_137","maccs_138","maccs_139","maccs_140","maccs_141","maccs_142","maccs_143","maccs_144","maccs_145","maccs_146","maccs_147","maccs_148","maccs_149","maccs_150","maccs_151","maccs_152","maccs_153","maccs_154","maccs_155","maccs_156","maccs_157"
"InChI=1S/C12H16N2S/c1-2-3-4-5-6-12-13-9-11-10(14-12)7-8-15-11/h7-9H,2-6H2,1H3",1,1,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,18,9,36,3,3,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,3,0,30,0,0,1,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,1,1,0,0,0,1,0,1,2,0,0,0
"InChI=1S/C12H16N2S/c1-10(8-12-5-3-7-15-12)14-9-11-4-2-6-13-11/h2-7,10,13-14H,8-9H2,1H3",1,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,3,2,2,8,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,2,0,12,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,2,0,0,0,0,0,0,8,0,0,0,0
"InChI=1S/C12H16N2S/c1-3-8(2)11(13)12-14-9-6-4-5-7-10(9)15-12/h4-8,11H,3,13H2,1-2H3",1,1,5,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,2,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,2,0,6,0,0,2,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,9,0,0,1,1,0,0,0,0,0,3,2,0,0,0
"InChI=1S/C12H16N2S/c1-2-9-14-12(13)15-10-8-11-6-4-3-5-7-11/h2-7H,1,8-10H2,(H2,13,14)",1,1,3,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,11,6,9,0,9,9,0,0,2,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,0,1,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,6,0,0,0,0
"InChI=1S/C12H16N2S/c1-10(2)12-13-6-8-14(12)7-5-11-4-3-9-15-11/h3-4,6,8-10H,5,7H2,1-2H3",1,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,9,0,0,9,0,3,2,6,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,3,0,12,0,0,2,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,2,0,0,0,0,0,0,6,0,0,0,0
"InChI=1S/C12H16N2S/c1-8(9(2)13-3)12-14-10-6-4-5-7-11(10)15-12/h4-9,13H,1-3H3",1,1,5,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,1,1,0,0,0,0,0,3,2,0,0,0
"InChI=1S/C12H16N2S/c1-2-14(11-7-8-11)10-5-3-9(4-6-10)12(13)15/h3-6,11H,2,7-8H2,1H3,(H2,13,15)",1,1,5,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,8,15,12,8,0,0,2,8,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,0,0,1,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,0,1,0,0,0,0,0,18,0,0,0,0
"InChI=1S/C12H16N2S/c1-2-15-9-3-8-14-12-6-4-11(10-13)5-7-12/h4-7,14H,2-3,8-9H2,1H3",1,1,5,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,18,9,9,18,3,0,2,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,24,3,1,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,6,0,0,0,0
"InChI=1S/C12H16N2S/c1-14(8-9-5-6-9)11-4-2-3-10(7-11)12(13)15/h2-4,7,9H,5-6,8H2,1H3,(H2,13,15)",1,1,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,8,12,0,8,0,0,2,8,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,0,0,8,0,1,1,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,18,0,0,0,0
"InChI=1S/C12H16N2S/c1-10(7-12-3-2-6-15-12)14-9-11-4-5-13-8-11/h2-6,8,10,13-14H,7,9H2,1H3",1,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,9,0,0,3,2,2,8,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,2,0,12,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,2,0,0,0,0,0,0,8,0,0,0,0
"InChI=1S/C12H16N2S/c1-2-3-4-5-12-13-8-11(14-12)10-6-7-15-9-10/h6-9H,2-5H2,1H3,(H,13,14)",1,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,27,9,0,27,3,3,2,3,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,3,0,24,0,0,1,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,2,0,0,0,0,0,1,6,0,0,0,0
"InChI=1S/C12H16N2S/c1-3-8-12(2,13)11-14-9-6-4-5-7-10(9)15-11/h4-7H,3,8,13H2,1-2H3",1,1,5,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,9,0,0,9,3,2,2,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,2,0,12,0,0,2,3,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,9,0,0,1,1,0,0,0,0,0,3,2,0,0,0
"InChI=1S/C12H16N2S/c1-7-4-3-5-9-6-14-8(2)11(10(7)9)12(13)15/h6-7H,3-5H2,1-2H3,(H2,13,15)",1,1,6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18,0,8,18,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,1,1,0,3,0,0,2,0,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,2,0,0,0,1,0,13,2,0,0,0
"InChI=1S/C12H16N2S/c1-8-5-6-10-9(7-8)14-11(15-10)12(2,3)13-4/h5-7,13H,1-4H3",1,1,5,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,2,0,0,0,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,1,1,0,0,0,0,0,3,2,0,0,0
"InChI=1S/C12H16N2S/c1-9-5-12(15-10(9)2)8-14-7-11-3-4-13-6-11/h3-6,13-14H,7-8H2,1-2H3",1,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,2,2,8,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,2,0,12,6,1,2,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,2,0,0,0,0,0,0,8,0,0,0,0
"InChI=1S/C12H16N2S/c1-7(2)9-5-13-10(8(3)4)12-11(9)14-6-15-12/h5-8H,1-4H3",1,1,6,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,3,0,0,0,0,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,1,1,0,0,0,1,0,1,2,0,0,0
"InChI=1S/C12H16N2S/c1-9(6-13)7-14-8-11-5-10-3-2-4-12(10)15-11/h5,9,14H,2-4,7-8H2,1H3",1,0,7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,18,8,26,18,0,1,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1,0,15,6,1,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,1,0,0,0,9,2,0,0,0
"InChI=1S/C12H16N2S/c1-15-12(13)14-11-8-4-6-9-5-2-3-7-10(9)11/h4,6,8H,2-3,5,7H2,1H3,(H2,13,14)",1,1,5,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,6,27,17,16,27,0,0,2,2,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,15,2,0,0,0
"InChI=1S/C12H16N2S/c1-9-5-6-15-12(9)8-14-11-4-2-3-10(11)7-13/h5-6,10-11,14H,2-4,8H2,1H3",1,0,7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,6,5,18,17,26,18,3,1,2,6,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1,0,9,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,23,0,0,0,0
"InChI=1S/C12H16N2S/c1-8(2)12(3)14-11(13)9-6-4-5-7-10(9)15-12/h4-8H,1-3H3,(H2,13,14)",1,1,5,0,0,0,0,1,4,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,0,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,2,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,1,0,6,2,0,0,0
"InChI=1S/C12H16N2S/c1-15-9-5-4-8-14-10-13-11-6-2-3-7-12(11)14/h2-3,6-7,10H,4-5,8-9H2,1H3",1,1,5,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,27,9,0,27,3,2,2,6,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,2,0,24,0,1,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,1,1,0,0,0,0,0,4,2,0,0,0
"InChI=1S/C12H16N2S/c1-7(2)9-5-10-11(13-6-9)14-12(15-10)8(3)4/h5-8H,1-4H3",1,1,6,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,3,0,0,0,0,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,1,1,0,0,0,1,0,2,2,0,0,0
"InChI=1S/C12H16N2S/c1-9(2)14-12(8-13)6-3-4-11-10(12)5-7-15-11/h5,7,9,14H,3-4,6H2,1-2H3",1,0,7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,3,6,18,0,8,18,0,1,2,6,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1,0,3,0,0,2,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,13,2,0,0,0
"InChI=1S/C12H16N2S/c1-8-3-4-11(7-9(8)2)14-12(15)13-10-5-6-10/h3-4,7,10H,5-6H2,1-2H3,(H2,13,14,15)",1,1,5,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,10,8,0,0,8,0,0,2,5,1,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,18,0,0,0,0
"InChI=1S/C12H16N2S/c1-14(9-11-3-2-8-15-11)10-12(4-5-12)6-7-13/h2-3,8H,4-6,9-10H2,1H3",1,0,7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,8,24,24,8,0,1,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1,0,20,0,3,1,0,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,15,0,0,0,0
"InChI=1S/C12H16N2S/c1-3-9-13-12(15)14-11-7-5-10(4-2)6-8-11/h3,5-8H,1,4,9H2,2H3,(H2,13,14,15)",1,1,3,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,6,0,0,0,0,0,0,0,2,5,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,0,1,15,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,6,0,0,0,0
"InChI=1S/C12H16N2S/c1-3-4-5-9-6-7-11-10(8-9)14-12(13-2)15-11/h6-8H,3-5H2,1-2H3,(H,13,14)",1,1,5,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,18,0,0,18,3,2,2,5,1,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,2,0,18,0,0,2,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,1,1,0,0,0,0,0,4,2,0,0,0
"InChI=1S/C12H16N2S/c1-12(2,3)8-13-11-14-9-6-4-5-7-10(9)15-11/h4-7H,8H2,1-3H3,(H,13,14)",1,1,5,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,2,2,5,1,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,2,0,6,0,0,3,0,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,1,1,0,0,0,0,0,4,2,0,0,0
"InChI=1S/C12H16N2S/c15-12(14-11-8-4-5-9-11)13-10-6-2-1-3-7-10/h1-3,6-7,11H,4-5,8-9H2,(H2,13,14,15)",1,1,5,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,6,11,27,20,12,27,0,0,2,5,1,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0,0,26,0,0,0,0
"InChI=1S/C12H16N2S/c1-14(9-5-8-13-11-15)10-12-6-3-2-4-7-12/h2-4,6-7H,5,8-10H2,1H3",1,1,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,18,9,9,18,3,0,2,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,24,0,3,1,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,6,0,0,0,0
"InChI=1S/C12H16N2S/c1-8(2)5-12-14-10-6-9(7-13)3-4-11(10)15-12/h3-4,6,8H,5,7,13H2,1-2H3",1,1,5,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,2,0,12,3,0,2,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,9,0,0,1,1,0,0,0,0,0,3,2,0,0,0
"InChI=1S/C12H16N2S/c1-9(2)15-12-6-11(7-14-8-12)10(3)4-5-13/h6-10H,4H2,1-3H3",1,1,6,0,0,0,0,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,1,0,6,0,0,3,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,1,0,0,0,1,0,4,0,0,0,0
"InChI=1S/C12H16N2S/c1-2-13-7-11-3-5-14(8-11)9-12-4-6-15-10-12/h3-6,8,10,13H,2,7,9H2,1H3",1,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,9,0,3,2,2,11,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,2,0,18,6,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,2,0,0,0,0,0,0,8,0,0,0,0
